"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"LATITUDE";"LONGITUDE";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"GDL-00021";"PT-EDP-EGDL-00021-1";"Potência Normal Médio";"Disponível";"Grândola";"Via Longitudinal de Troia Estrada Nacional 4";"38.465233";"-8.876055";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-30T17:44:25.909Z"
"GDL-00021";"PT-EDP-EGDL-00021-2";"Potência Normal Médio";"Disponível";"Grândola";"Via Longitudinal de Troia Estrada Nacional 4";"38.465233";"-8.876055";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-30T17:44:25.909Z"
"GDL-00022";"PT-EDP-EGDL-00022-1";"Potência Normal Médio";"Disponível";"Grândola";"Via Longitudinal de Troia Estrada Nacional 5";"38.465233";"-8.876055";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T15:15:36.319Z"
"GDL-00022";"PT-EDP-EGDL-00022-2";"Potência Normal Médio";"Disponível";"Grândola";"Via Longitudinal de Troia Estrada Nacional 5";"38.465233";"-8.876055";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Em uso";"2026-01-31T15:15:36.319Z"
"GDL-00023";"GDL-00023-01";"Alta Potência Rápido";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:00:11.036Z"
"GDL-00023";"GDL-00023-02";"Alta Potência Rápido";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:00:11.036Z"
"GDL-00024";"GDL-00024-01";"Alta Potência Rápido";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"60";"Disponível";"2026-01-30T19:21:43.361Z"
"GDL-00024";"GDL-00024-02";"Alta Potência Rápido";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"60";"Disponível";"2026-01-30T19:21:43.361Z"
"GDL-00025";"GDL-00025-01";"Potência Normal Médio";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T08:21:30.346Z"
"GDL-00025";"GDL-00025-02";"Potência Normal Médio";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T08:21:30.346Z"
"GDL-00026";"GDL-00026-01";"Potência Normal Médio";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T12:18:17.580Z"
"GDL-00026";"GDL-00026-02";"Potência Normal Médio";"Disponível";"Grândola";"Alameda da Praia do Pego";"38.293269";"-8.7758467";"GLP - Galp";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T12:18:17.580Z"
"GDL-00027";"PT-EDP-EGDL-00027-1";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"sentido Norte-Sul A2 KM 111 2";"38.176069";"-8.568672";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:19:46.664Z"
"GDL-00027";"PT-EDP-EGDL-00027-2";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"sentido Norte-Sul A2 KM 111 2";"38.176069";"-8.568672";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Em uso";"2026-01-31T15:19:46.664Z"
"GDL-00028";"PT-EDP-EGDL-00028-1";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"sentido Norte-Sul A2 KM 111 1";"38.167423";"-8.492512";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:38:25.548Z"
"GDL-00028";"PT-EDP-EGDL-00028-2";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"sentido Norte-Sul A2 KM 111 1";"38.167423";"-8.492512";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Em uso";"2026-01-31T15:38:25.548Z"
"GDL-00029";"PT-EDP-EGDL-00029-1";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"A2 KM 111 Sul Norte 1";"38.167486";"-8.490285";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Em uso";"2026-01-31T15:31:18.120Z"
"GDL-00029";"PT-EDP-EGDL-00029-2";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"A2 KM 111 Sul Norte 1";"38.167486";"-8.490285";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:31:18.120Z"
"GDL-00030";"PT-EDP-EGDL-00030-1";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"A2 KM 111 Sul Norte 2";"38.176069";"-8.568672";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:30:12.297Z"
"GDL-00030";"PT-EDP-EGDL-00030-2";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"A2 KM 111 Sul Norte 2";"38.176069";"-8.568672";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:30:12.297Z"
"GDL-00031";"GDL-00031-01";"Potência Normal Médio";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:34.077Z"
"GDL-00031";"GDL-00031-02";"Potência Normal Médio";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:34.077Z"
"GDL-00032";"GDL-00032-01";"Potência Normal Médio";"Disponível";"Grândola";" Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:11.675Z"
"GDL-00032";"GDL-00032-02";"Potência Normal Médio";"Disponível";"Grândola";" Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:11.675Z"
"GDL-00033";"GDL-00033-01";"Alta Potência Rápido";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:40:16.254Z"
"GDL-00033";"GDL-00033-02";"Alta Potência Rápido";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:40:16.254Z"
"GDL-00034";"GDL-00034-01";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"EN259 KM12.4-VALE JOANES, 7570-003, Portugal";"38.1213158";"-8.4466752";"REP - Repsol";"Não";"Média Tensão";"CCS";"CABLE";"150";"Em uso";"2026-01-31T15:40:22.386Z"
"GDL-00034";"GDL-00034-02";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"EN259 KM12.4-VALE JOANES, 7570-003, Portugal";"38.1213158";"-8.4466752";"REP - Repsol";"Não";"Média Tensão";"CCS";"CABLE";"150";"Disponível";"2026-01-31T15:40:22.386Z"
"GDL-00035";"GDL-00035-01";"Alta Potência Rápido";"Disponível";"Grândola";"EN259 KM12.4-VALE JOANES, 7570-003, Portugal";"38.1213159";"-8.4466753";"REP - Repsol";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:39:55.061Z"
"GDL-00035";"GDL-00035-02";"Alta Potência Rápido";"Disponível";"Grândola";"EN259 KM12.4-VALE JOANES, 7570-003, Portugal";"38.1213159";"-8.4466753";"REP - Repsol";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:39:55.061Z"
"GDL-00035";"GDL-00035-03";"Alta Potência Rápido";"Disponível";"Grândola";"EN259 KM12.4-VALE JOANES, 7570-003, Portugal";"38.1213159";"-8.4466753";"REP - Repsol";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:39:55.061Z"
"GDL-00040";"GDL-00040-01";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"E.N. 120";"38.2164925";"-8.5579331";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Disponível";"2026-01-31T15:39:12.739Z"
"GDL-00040";"GDL-00040-02";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"E.N. 120";"38.2164925";"-8.5579331";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Disponível";"2026-01-31T15:39:12.739Z"
"GDL-00041";"GDL-00041-01";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"E.N. 120";"38.2164925";"-8.5579331";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Disponível";"2026-01-31T15:39:50.956Z"
"GDL-00041";"GDL-00041-02";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"E.N. 120";"38.2164925";"-8.5579331";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Disponível";"2026-01-31T15:39:50.956Z"
"GDL-00042";"GDL-00042-01";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"E.N. 120";"38.2164925";"-8.5579331";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"200";"Disponível";"2026-01-31T15:39:27.190Z"
"GDL-00042";"GDL-00042-02";"Alta Potência Ultrarrápido";"Disponível";"Grândola";"E.N. 120";"38.2164925";"-8.5579331";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"200";"Disponível";"2026-01-31T15:39:27.190Z"
"GDL-00044";"PT-EDP-EGDL-00044-1";"Alta Potência Rápido";"Offline";"Grândola";"R. Bartolomeu Vaz Frazão 1";"38.189008";"-8.565657";"EDP - EDP Comercial";"Não";"Média Tensão";"CHAdeMO";"CABLE";"60";"Offline";"2026-01-08T15:35:01.000Z"
"GDL-00044";"PT-EDP-EGDL-00044-2";"Alta Potência Rápido";"Offline";"Grândola";"R. Bartolomeu Vaz Frazão 1";"38.189008";"-8.565657";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"60";"Offline";"2026-01-08T15:35:01.000Z"
"GDL-00044";"PT-EDP-EGDL-00044-3";"Alta Potência Rápido";"Offline";"Grândola";"R. Bartolomeu Vaz Frazão 1";"38.189008";"-8.565657";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Offline";"2026-01-08T15:35:01.000Z"
"GDL-00045";"PT-EDP-EGDL-00045-1";"Potência Normal Médio";"Disponível";"Grândola";"EN 261 1 1";"38.281423";"-8.6992";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T09:22:03.175Z"
"GDL-00045";"PT-EDP-EGDL-00045-2";"Potência Normal Médio";"Disponível";"Grândola";"EN 261 1 1";"38.281423";"-8.6992";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T09:22:03.175Z"
"GDL-00046";"PT-EDP-EGDL-00046-1";"Potência Normal Médio";"Disponível";"Grândola";"EN 261 1 2";"38.281423";"-8.6992";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T11:22:17.610Z"
"GDL-00046";"PT-EDP-EGDL-00046-2";"Potência Normal Médio";"Disponível";"Grândola";"EN 261 1 2";"38.281423";"-8.6992";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T11:22:17.610Z"
"GDL-00047";"GDL-00047-01";"Potência Normal Médio";"Disponível";"Grândola";"Estrada N261, km 12,3";"38.2833785";"-8.7494807";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:39:58.430Z"
"GDL-00047";"GDL-00047-02";"Potência Normal Médio";"Disponível";"Grândola";"Estrada N261, km 12,3";"38.2833785";"-8.7494807";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:39:58.430Z"
"GDL-00048";"GDL-00048-01";"Potência Normal Médio";"Disponível";"Grândola";"Estrada N261, km 12,3";"38.2833785";"-8.7494807";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:43.414Z"
"GDL-00048";"GDL-00048-02";"Potência Normal Médio";"Disponível";"Grândola";"Estrada N261, km 12,3";"38.2833785";"-8.7494807";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:43.414Z"
"GDL-00049";"GDL-00049-01";"Potência Normal Médio";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:33.272Z"
"GDL-00050";"GDL-00050-01";"Potência Normal Médio";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:01.474Z"
"GDL-00051";"GDL-00051-01";"Potência Normal Médio";"Disponível";"Grândola";"Urb Torralta Unop 1-S/N";"38.493056";"-8.903056";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:02.785Z"
"GDL-00052";"GDL-00052-01";"Alta Potência Rápido";"Disponível";"Grândola";"Rua Dom Nuno Alvares Pereira";"38.185025";"-8.568542";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T13:59:42.131Z"
"GDL-00052";"GDL-00052-02";"Alta Potência Rápido";"Disponível";"Grândola";"Rua Dom Nuno Alvares Pereira";"38.185025";"-8.568542";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T13:59:42.131Z"
"GDL-00052";"GDL-00052-03";"Alta Potência Rápido";"Disponível";"Grândola";"Rua Dom Nuno Alvares Pereira";"38.185025";"-8.568542";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T13:59:42.131Z"
"GDL-00053";"GDL-00053-01";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:39:50.217Z"
"GDL-00053";"GDL-00053-02";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:39:50.217Z"
"GDL-00054";"GDL-00054-01";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:51.944Z"
"GDL-00054";"GDL-00054-02";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:51.944Z"
"GDL-00055";"GDL-00055-01";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:48.097Z"
"GDL-00055";"GDL-00055-02";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:48.097Z"
"GDL-00056";"GDL-00056-01";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:00.542Z"
"GDL-00056";"GDL-00056-02";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:00.542Z"
"GDL-00057";"GDL-00057-01";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:03.797Z"
"GDL-00057";"GDL-00057-02";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:03.797Z"
"GDL-00058";"GDL-00058-01";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Em uso";"2026-01-31T15:40:34.861Z"
"GDL-00058";"GDL-00058-02";"Potência Normal Médio";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:34.861Z"
"GDL-00059";"GDL-00059-01";"Alta Potência Rápido";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"100";"Disponível";"2026-01-31T15:39:22.786Z"
"GDL-00059";"GDL-00059-02";"Alta Potência Rápido";"Disponível";"Grândola";"Lote C14 La Reserve , Alameda das praias";"38.307079";"-8.743285";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"100";"Disponível";"2026-01-31T15:39:22.786Z"
"GDL-00060";"PT-EDP-EGDL-00060-1";"Alta Potência Rápido";"Offline";"Grândola";"Rua Bartolomeu Vaz Frayão 3";"38.189021";"-8.565676";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Offline";"2025-12-09T17:48:11.000Z"
"GDL-00060";"PT-EDP-EGDL-00060-2";"Alta Potência Rápido";"Offline";"Grândola";"Rua Bartolomeu Vaz Frayão 3";"38.189021";"-8.565676";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Offline";"2025-12-09T17:48:11.000Z"
"GDL-00064";"PT-EDP-EGDL-00064-1";"Alta Potência Ultrarrápido";"Offline";"Grândola";"Área de Servico Grândola 2";"38.167213";"-8.492292";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"200";"Offline";"2026-01-20T15:08:43.000Z"
"GDL-00064";"PT-EDP-EGDL-00064-2";"Alta Potência Ultrarrápido";"Offline";"Grândola";"Área de Servico Grândola 2";"38.167213";"-8.492292";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"200";"Offline";"2026-01-20T15:08:43.000Z"
"GDL-90003";"GDL-90003-1";"Potência Normal Médio";"Disponível";"Grândola";"R. Dom Nuno Álvares Pereira";"38.1825556";"-8.5673056";"HRZ - Powerdot";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:13.393Z"
"GDL-90003";"GDL-90003-2";"Potência Normal Médio";"Disponível";"Grândola";"R. Dom Nuno Álvares Pereira";"38.1825556";"-8.5673056";"HRZ - Powerdot";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:13.393Z"
"GDM-00005";"GDM-00005-1";"Potência Normal Médio";"Em uso";"Gondomar";"Rua Joaquim Ribeiro";"41.168658";"-8.54204";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:40:28.286Z"
"GDM-00006";"GDM-00006-1";"Potência Normal Médio";"Em uso";"Gondomar";"Rua Joaquim Ribeiro";"41.168658";"-8.54204";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:40:42.150Z"
"GDM-00007";"PT-EDP-EGDM-00007-1";"Potência Normal Médio";"Disponível";"Gondomar";"Avenida Escritor Costa Barreto 60";"41.141879";"-8.573547";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T11:26:57.519Z"
"GDM-00008";"PT-EDP-EGDM-00008-1";"Potência Normal Médio";"Disponível";"Gondomar";"Avenida Escritor Costa Barreto 1";"41.141879";"-8.573547";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T10:04:44.926Z"
"GDM-00010";"GDM-00010-01";"Potência Normal Médio";"Offline";"Gondomar";"Rua Professor Egas Moniz";"41.119246";"-8.511247";"EVI - Evio";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T15:40:50.037Z"
"GDM-00010";"GDM-00010-02";"Potência Normal Médio";"Offline";"Gondomar";"Rua Professor Egas Moniz";"41.119246";"-8.511247";"EVI - Evio";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T15:40:50.037Z"
"GDM-00011";"GDM-00011-01";"Alta Potência Rápido";"Disponível";"Gondomar";"AV. GENERAL HUMBERTO DELGADO";"41.14706";"-8.53162";"GLG - Galp";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:30:25.265Z"
"GDM-00011";"GDM-00011-02";"Alta Potência Rápido";"Disponível";"Gondomar";"AV. GENERAL HUMBERTO DELGADO";"41.14706";"-8.53162";"GLG - Galp";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:30:25.265Z"
"GDM-00011";"GDM-00011-03";"Alta Potência Rápido";"Disponível";"Gondomar";"AV. GENERAL HUMBERTO DELGADO";"41.14706";"-8.53162";"GLG - Galp";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:30:25.265Z"
"GDM-00013";"GDM-00013-01";"Alta Potência Rápido";"Disponível";"Gondomar";"Rua Fernão de Magalhães, 431";"41.173093";"-8.550395";"REP - Repsol";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:40:08.178Z"
"GDM-00013";"GDM-00013-02";"Alta Potência Rápido";"Disponível";"Gondomar";"Rua Fernão de Magalhães, 431";"41.173093";"-8.550395";"REP - Repsol";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:40:08.178Z"
"GDM-00013";"GDM-00013-03";"Alta Potência Rápido";"Disponível";"Gondomar";"Rua Fernão de Magalhães, 431";"41.173093";"-8.550395";"REP - Repsol";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:08.178Z"
"GDM-00016";"GDM-00016-01";"Alta Potência Rápido";"Disponível";"Gondomar";"Rua de Rebordãos, 297";"41.18044";"-8.56865";"REP - Repsol";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"30";"Disponível";"2026-01-31T15:40:36.818Z"
"GDM-00016";"GDM-00016-02";"Alta Potência Rápido";"Disponível";"Gondomar";"Rua de Rebordãos, 297";"41.18044";"-8.56865";"REP - Repsol";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"30";"Disponível";"2026-01-31T15:40:36.818Z"
"GDM-00016";"GDM-00016-03";"Alta Potência Rápido";"Disponível";"Gondomar";"Rua de Rebordãos, 297";"41.18044";"-8.56865";"REP - Repsol";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"22";"Em uso";"2026-01-31T15:40:36.818Z"
"GDM-00017";"PT-EDP-EGDM-00017-1";"Alta Potência Rápido";"Disponível";"Gondomar";"R. Fernão de Magalhães 584";"41.173413";"-8.5523";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"90";"Disponível";"2026-01-31T12:17:58.666Z"
